QCOM,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
QRVO,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RCL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
REGN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
REG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RE,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RF,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RHI,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RHT,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RJF,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RMD,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ROK,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ROP,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ROST,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RRC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RSG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
RTN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SBAC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SBUX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SCG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SCHW,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SEE,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SHW,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SIG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SJM,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SLB,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SLG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SNA,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SNI,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SNPS,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SO,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SPGI,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SPG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SRCL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SRE,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
STI,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
STT,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
STX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
STZ,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SWKS,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SWK,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SYF,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SYK,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SYMC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
SYY,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TAP,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TDG,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TEL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TGT,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TIF,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TJX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TMK,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TMO,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TPR,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TRIP,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TROW,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TRV,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TSCO,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TSN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TSS,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TWX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TXN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
TXT,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
T,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UAA,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UAL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UA,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UDR,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UHS,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ULTA,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UNH,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UNM,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UNP,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UPS,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
URI,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
USB,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
UTX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VAR,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VFC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VIAB,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VLO,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VMC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VNO,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VRSK,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VRSN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VRTX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VTR,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
VZ,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
V,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WAT,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WBA,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WDC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WEC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WFC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WHR,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WLTW,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WMB,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WMT,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WM,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WRK,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WU,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WYNN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WYN,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
WY,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XEC,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XEL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XLNX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XOM,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XRAY,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XRX,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
XYL,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
YUM,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ZBH,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ZION,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
ZTS,2024-08-13 13:07:57.263477,2024-08-13 13:07:57.263477
